,id,full_name,is_active
1773,2550,Kirk Hinrich,0
1774,77030,Roy Hinson,0
1775,77031,Mel Hirsch,0
1776,77032,Lew Hitch,0
1777,200823,Robert Hite,0
1778,1629658,Jaylen Hoard,0
1779,202359,Darington Hobson,0
1780,1106,Donald Hodge,0
1781,101125,Julius Hodge,0
1782,77034,Craig Hodges,0
1783,77035,Adolph Hoefer,0
1784,77036,Paul 'The Bear' Hoffman,0
1785,77037,Bob Hogsett,0
1786,77038,Paul Hogue,0
1787,697,Fred Hoiberg,0
1788,77039,Doug Holcomb,0
1789,2450,Randy Holcomb,0
1790,1628988,Aaron Holiday,0
1791,201950,Jrue Holiday,0
1792,203200,Justin Holiday,0
1793,77040,Brad Holland,0
1794,77041,Joe Holland,0
1795,204066,John Holland,0
1796,77042,Wilbur Holland,0
1797,77043,Lionel Hollins,0
1798,200797,Ryan Hollins,0
1799,77044,Essie Hollis,0
1800,1626178,Rondae Hollis-Jefferson,0
1801,1626158,Richaun Holmes,0
1802,77045,Jim Holstein,0
1803,77046,Alvin Holt,0
1804,77047,Michael Holton,0
1805,77048,Dick Holub,0
1806,77049,Joe Holup,0
1807,77050,Red Holzman,0
1808,1532,Jerald Honeycutt,0
1809,202715,Tyler Honeycutt,0
1810,1967,Derek Hood,0
1811,203918,Rodney Hood,0
1812,77051,Tom Hoover,0
1813,77052,Bob Hopkins,0
1814,77053,Dave Hoppen,0
1815,77054,Dennis Hopson,0
1816,203816,Scotty Hopson,0
1817,77055,Johnny Horan,0
1818,77056,Cedrick Hordges,0
1819,201143,Al Horford,0
1820,77057,Tito Horford,0
1821,77058,Ron Horn,0
1822,204,Jeff Hornacek,0
1823,202862,Dennis Horner,0
1824,109,Robert Horry,0
1825,77060,Ed Horton,0
1826,1629659,Talen Horton-Tucker,0
1827,77061,Wilmer Hosket,0
1828,77062,Bob Houbregs,0
1829,2067,Eddie House,0
1830,1627863,Danuel House Jr.,0
1831,275,Allan Houston,0
1832,780,Byron Houston,0
1833,77064,Tom Hovasse,0
1834,77065,Brian Howard,0
1835,2730,Dwight Howard,0
1836,77066,Greg Howard,0
1837,2572,Josh Howard,0
1838,436,Juwan Howard,0
1839,77067,Mo Howard,0
1840,77069,Otis Howard,0
1841,1128,Stephen Howard,0
1842,1629739,William Howard,0
1843,77070,Bailey Howell,0
1844,77072,Bob Hubbard,0
1845,77071,Phil Hubbard,0
1846,201991,Lester Hudson,0
1847,77074,Lou Hudson,0
1848,1607,Troy Hudson,0
1849,1626273,Marcelo Huertas,0
1850,1628989,Kevin Huerter,0
1851,203962,Josh Huestis,0
1852,1572,Nate Huffman,0
1853,77076,Alfredrick Hughes,0
1854,77077,Eddie Hughes,0
1855,77078,Kim Hughes,0
1856,1716,Larry Hughes,0
1857,1965,Rick Hughes,0
1858,203133,Robbie Hummel,0
1859,77080,John Hummer,0
1860,2415,Ryan Humphrey,0
1861,1629353,Isaac Humphries,0
1862,77081,Jay Humphries,0
1863,2743,Kris Humphries,0
1864,77082,Rod Hundley,0
1865,2599,Brandon Hunter,0
1866,77083,Cedric Hunter,0
1867,201805,Chris Hunter,0
1868,1629631,De'Andre Hunter,0
1869,77084,Les Hunter,0
1870,283,Lindsey Hunter,0
1871,201629,Othello Hunter,0
1872,1626154,RJ Hunter,0
1873,2212,Steven Hunter,0
1874,1626205,Vincent Hunter,0
1875,310,Bobby Hurley,0
1876,77086,Roy Hurley,0
1877,77087,Geoff Huston,0
1878,77088,Paul Huston,0
1879,77089,Mel Hutchins,0
1880,1628990,Chandler Hutchison,0
1881,77090,Joe Hutton,0
1882,77091,Greg Hyder,0
1883,77092,Marc Iavaroni,0
1884,201586,Serge Ibaka,0
1885,2738,Andre Iguodala,0
1886,980,Zydrunas Ilgauskas,0
1887,101148,Mile Ilic,0
1888,101141,Ersan Ilyasova,0
1889,77093,Darrall Imhoff,0
1890,77094,Tom Ingelsby,0
1891,204060,Joe Ingles,0
1892,203996,Damien Inglis,0
1893,201281,Andre Ingram,0
1894,1627742,Brandon Ingram,0
1895,77095,Joel Ingram,0
1896,77096,Byron Irvin,0
1897,202681,Kyrie Irving,0
1898,1628371,Jonathan Isaac,0
1899,77097,Dan Issel,0
1900,77098,Mike Iuzzolino,0
1901,947,Allen Iverson,0
1902,2767,Royal Ivey,0
1903,1628411,Wes Iwundu,0
1904,101127,Jarrett Jack,0
1905,1628935,Aaron Jackson,0
1906,77099,Al Jackson,0
1907,1517,Bobby Jackson,0
1908,202132,Cedric Jackson,0
1909,201616,Darnell Jackson,0
1910,1627743,Demetrius Jackson,0
1911,1628402,Frank Jackson,0
1912,77101,Greg Jackson,0
1913,1114,Jaren Jackson,0
1914,1983,Jermaine Jackson,0
1915,754,Jim Jackson,0
1916,1628367,Josh Jackson,0
1917,1628382,Justin Jackson,0
1918,77103,Lucious Jackson,0
1919,2739,Luke Jackson,0
1920,1531,Marc Jackson,0
1921,349,Mark Jackson,0
1922,77104,Michael Jackson,0
1923,77105,Myron Jackson,0
1924,77106,Phil Jackson,0
1925,203510,Pierre Jackson,0
1926,77107,Ralph Jackson,0
1927,1872,Randell Jackson,0
1928,202704,Reggie Jackson,0
1929,77109,Stanley Jackson,0
1930,1536,Stephen Jackson,0
1931,77100,Tony Jackson,0
1932,77110,Tracy Jackson,0
1933,77111,Wardell Jackson,0
1934,1628991,Jaren Jackson Jr.,0
1935,77112,Winfred Jacobs,0
1936,2418,Casey Jacobsen,0
1937,1734,Sam Jacobson,0
1938,77114,Dave Jamerson,0
1939,77115,Aaron James,0
1940,203108,Bernard James,0
1941,202345,Damion James,0
1942,77116,Gene James,0
1943,1080,Henry James,0
1944,1744,Jerome James,0
1945,1629713,Justin James,0
1946,2544,LeBron James,0
1947,2229,Mike James,0
1948,1628455,Mike James,0
1949,1906,Tim James,0
1950,1712,Antawn Jamison,0
1951,1942,Harold Jamison,0
1952,77120,John Janisch,0
1953,77122,Howie Janotta,0
1954,2060,Marko Jaric,0
1955,77123,Tony Jaros,0
1956,101180,Sarunas Jasikevicius,0
1957,201605,Nathan Jawai,0
1958,77125,Buddy Jeannette,0
1959,77126,Abdul Jeelani,0
1960,2423,Chris Jefferies,0
1961,201785,Othyus Jeffers,0
1962,2744,Al Jefferson,0
1963,1628518,Amile Jefferson,0
1964,203928,Cory Jefferson,0
1965,200971,Dontell Jefferson,0
1966,2210,Richard Jefferson,0
1967,1629610,DaQuan Jeffries,0
1968,2407,Jared Jeffries,0
1969,202724,Charles Jenkins,0
1970,2798,Horace Jenkins,0
1971,203098,John Jenkins,0
1972,201943,Brandon Jennings,0
1973,24,Keith Jennings,0
1974,1137,Chris Jent,0
1975,77129,Les Jepsen,0
1976,201973,Jonas Jerebko,0
1977,1629660,Ty Jerome,0
1978,201998,Curtis Jerrells,0
1979,203511,Grant Jerrett,0
1980,200817,Pooh Jeter,0
1981,2639,Britton Johnsen,0
1982,200792,Alexander Johnson,0
1983,1628993,Alize Johnson,0
1984,101161,Amir Johnson,0
1985,77131,Andy Johnson,0
1986,1533,Anthony Johnson,0
1987,202356,Armon Johnson,0
1988,77132,Arnie Johnson,0
1989,422,Avery Johnson,0
1990,1629168,BJ Johnson,0
1991,1627744,Brice Johnson,0
1992,77130,Buck Johnson,0
1993,1629661,Cameron Johnson,0
1994,201291,Carldell Johnson,0
1995,77133,Charlie Johnson,0
1996,202419,Chris Johnson,0
1997,203187,Chris Johnson,0
1998,77135,Clay Johnson,0
1999,77136,Clemon Johnson,0
2000,1626177,Dakari Johnson,0
2001,683,Darryl Johnson,0
2002,77138,Dave Johnson,0
2003,77139,David Johnson,0
2004,1746,DeMarco Johnson,0
2005,77141,Dennis Johnson,0
2006,2035,DerMarr Johnson,0
2007,698,Eddie Johnson,0
2008,77144,Eddie Johnson,0
2009,77145,Eric Johnson,0
2010,911,Ervin Johnson,0
2011,77146,Frank Johnson,0
2012,77147,George Johnson,0
2013,77148,George Johnson,0
2014,77149,George Johnson,0
2015,77150,Gus Johnson,0
2016,77151,Harold Johnson,0
2017,201274,Ivan Johnson,0
2018,202707,JaJuan Johnson,0
2019,201949,James Johnson,0
2020,2207,Joe Johnson,0
2021,77152,John Johnson,0
2022,77153,Kannard Johnson,0
2023,1629640,Keldon Johnson,0
2024,2256,Ken Johnson,0
2025,77154,Ken Johnson,0
2026,134,Kevin Johnson,0
2027,913,Larry Johnson,0
2028,77156,Larry Johnson,0
2029,77158,Lee Johnson,0
2030,2669,Linton Johnson,0
2031,77159,Lynbert Johnson,0
2032,77142,Magic Johnson,0
2033,77160,Marques Johnson,0
2034,77168,Mickey Johnson,0
2035,77161,Neil Johnson,0
2036,203910,Nick Johnson,0
2037,77162,Ollie Johnson,0
2038,204179,Omari Johnson,0
2039,203111,Orlando Johnson,0
2040,77163,Reggie Johnson,0
2041,77164,Rich Johnson,0
2042,77165,Ron Johnson,0
2043,1626169,Stanley Johnson,0
2044,77166,Steffond Johnson,0
2045,77134,Steve Johnson,0
2046,201234,Trey Johnson,0
2047,204020,Tyler Johnson,0
2048,77167,Vinnie Johnson,0
2049,202325,Wesley Johnson,0
2050,203130,Darius Johnson-Odom,0
2051,77170,Nate Johnston,0
2052,77169,Neil Johnston,0
2053,77171,Jim Johnstone,0
2054,203999,Nikola Jokic,0
2055,77172,Howie Jolliff,0
2056,2264,Alvin Jones,0
2057,77173,Anthony Jones,0
2058,77174,Askia Jones,0
2059,77180,Bill Jones,0
2060,77193,Bobby Jones,0
2061,200784,Bobby Jones,0
2062,77175,Caldwell Jones,0
2063,279,Charles Jones,0
2064,77178,Charles Jones,0
2065,1869,Charles R. Jones,0
2066,2563,Dahntay Jones,0
2067,1627745,Damian Jones,0
2068,1800,Damon Jones,0
2069,203199,DeQuan Jones,0
2070,202346,Dominique Jones,0
2071,963,Dontae' Jones,0
2072,101204,Dwayne Jones,0
2073,77182,Dwight Jones,0
2074,77183,Earl Jones,0
2075,224,Eddie Jones,0
2076,77184,Edgar Jones,0
2077,2410,Fred Jones,0
2078,77185,Jake Jones,0
2079,1627883,Jalen Jones,0
2080,2592,James Jones,0
2081,1629203,Jemerrio Jones,0
2082,77186,Jimmy Jones,0
2083,77187,Johnny Jones,0
2084,1908,Jumaine Jones,0
2085,77188,K.C. Jones,0
2086,203158,Kevin Jones,0
2087,77200,Larry Jones,0
2088,77189,Major Jones,0
2089,2891,Mark Jones,0
2090,90000,Mark Jones,0
2091,77195,Nick Jones,0
2092,77191,Ozell Jones,0
2093,461,Popeye Jones,0
2094,77192,Rich Jones,0
2095,77194,Robin Jones,0
2096,77196,Sam Jones,0
2097,2652,Shelton Jones,0
2098,200780,Solomon Jones,0
2099,77197,Steve Jones,0
2100,203093,Terrence Jones,0
2101,1626145,Tyus Jones,0
2102,77198,Wali Jones,0
2103,77199,Wallace Jones,0
2104,77201,Wil Jones,0
2105,77202,Willie Jones,0
2106,77203,Willie Jones,0
2107,203103,Perry Jones III,0
2108,1627884,Derrick Jones Jr.,0
2109,1817,Adonis Jordan,0
2110,201599,DeAndre Jordan,0
2111,77205,Eddie Jordan,0
2112,202366,Jerome Jordan,0
2113,893,Michael Jordan,0
2114,674,Reggie Jordan,0
2115,77208,Thomas Jordan,0
2116,77209,Walter Jordan,0
2117,77210,Phil Jordon,0
2118,77211,Johnny Jorgensen,0
2119,77212,Noble Jorgensen,0
2120,77213,Roger Jorgensen,0
2121,202709,Cory Joseph,0
2122,2123,Garth Joseph,0
2123,203126,Kris Joseph,0
2124,77214,Yvon Joseph,0
2125,77215,Jeff Judkins,0
2126,1629662,Mfiondu Kabengele,0
2127,77217,Edwin Kachan,0
2128,77218,George Kaftan,0
2129,77219,Ed Kalafat,0
2130,2549,Chris Kaman,0
2131,1626163,Frank Kaminsky,0
2132,202683,Enes Kanter,0
2133,77221,Ralph Kaplowitz,0
2134,2574,Jason Kapono,0
2135,77222,Tony Kappen,0
2136,203508,Sergey Karasev,0
2137,201207,Coby Karl,0
2138,77223,George Karl,0
2139,77225,Ed Kasid,0
2140,2435,Mario Kasun,0
2141,77226,Leo Katkaveck,0
2142,77227,Bob Kauffman,0
2143,201619,Sasha Kaun,0
2144,77228,Wilbert Kautz,0
2145,77229,Clarence Kea,0
2146,77230,Michael Kearns,0
2147,77231,Tommy Kearns,0
2148,228,Adam Keefe,0
2149,77233,Harold Keeling,0
2150,77234,Ken Keller,0
2151,77235,Rich Kelley,0
2152,77236,Clark Kellogg,0
2153,77237,Gerard Kelly,0
2154,203527,Ryan Kelly,0
2155,77238,Tom Kelly,0
2156,77239,Greg Kelser,0
2157,77240,Ben Kelso,0
2158,431,Shawn Kemp,0
2159,1118,Tim Kempton,0
2160,77242,Frank Kendrick,0
2161,1628379,Luke Kennard,0
2162,202810,D.J. Kennedy,0
2163,77243,Eugene Kennedy,0
2164,77244,Joe Kennedy,0
2165,77245,William Kennedy,0
2166,77246,Larry Kenon,0
2167,77247,Bill Kenville,0
2168,1801,Jonathan Kerner,0
2169,77248,Johnny Kerr,0
2170,70,Steve Kerr,0
2171,77249,Jack Kerris,0
2172,760,Jerome Kersey,0
2173,77251,Alec Kessler,0
2174,1930,Lari Ketner,0
2175,705,Randolph Keys,0
2176,2751,Viktor Khryapa,0
2177,467,Jason Kidd,0
2178,1629742,Stanton Kidd,0
2179,77254,Warren Kidd,0
2180,203077,Michael Kidd-Gilchrist,0
2181,77255,Irv Kiffin,0
2182,77256,Jack Kiley,0
2183,77257,Ernie Killum,0
2184,77258,Carl Kilpatrick,0
2185,203930,Sean Kilpatrick,0
2186,77259,Toby Kimball,0
2187,77260,Bo Kimble,0
2188,77261,Stan Kimbrough,0
2189,77262,Chad Kinch,0
2190,77263,Albert King,0
2191,77264,Bernard King,0
2192,12,Chris King,0
2193,77266,Dan King,0
2194,701,Frankie King,0
2195,77268,George King,0
2196,1628994,George King,0
2197,1562,Gerard King,0
2198,77270,Jim King,0
2199,728,Jimmy King,0
2200,1629663,Louis King,0
2201,77272,Maury King,0
2202,77273,Reggie King,0
2203,1101,Rich King,0
2204,351,Stacey King,0
2205,77276,Tom King,0
2206,77277,Bob Kinney,0
2207,200814,Tarence Kinsey,0
2208,1905,Andrei Kirilenko,0
2209,203945,Alex Kirk,0
2210,77278,Walt Kirk,0
2211,77279,Doug Kistler,0
2212,77280,Curtis Kitchen,0
2213,1123,Greg Kite,0
2214,954,Kerry Kittles,0
2215,1628467,Maxi Kleber,0
2216,170,Joe Kleine,0
2217,101132,Linas Kleiza,0
2218,77283,Leo Klier,0
2219,77284,Herm Klotz,0
2220,77285,Duane Klueh,0
2221,77290,Billy Knight,0
2222,77287,Bob Knight,0
2223,2688,Brandin Knight,0
2224,202688,Brandon Knight,0
2225,1510,Brevin Knight,0
2226,1861,Negele Knight,0
2227,77288,Ron Knight,0
2228,77289,Toby Knight,0
2229,969,Travis Knight,0
2230,77291,Lee Knorek,0
2231,77292,Dick Knostman,0
2232,77293,Rod Knowles,0
2233,1628995,Kevin Knox II,0
2234,77294,Bart Kofoed,0
2235,77295,Don Kojis,0
2236,77296,Milo Komenich,0
2237,77297,Howard Komives,0
2238,402,Jon Koncak,0
2239,1629723,John Konchar,0
2240,77299,Bud Koper,0
2241,77300,Joe Kopicki,0
2242,1627788,Furkan Korkmaz,0
2243,77301,Frank Kornet,0
2244,1628436,Luke Kornet,0
2245,101117,Yaroslav Korolev,0
2246,2594,Kyle Korver,0
2247,77302,Len Kosmalski,0
2248,77303,Andy Kostecka,0
2249,77304,Harold Kottman,0
2250,201585,Kosta Koufos,0
2251,77305,Tom Kozelko,0
2252,77306,Arvid Kramer,0
2253,77307,Barry Kramer,0
2254,77308,Joel Kramer,0
2255,77309,Dan Kraus,0
2256,77310,Herb Krautblatt,0
2257,203139,Viacheslav Kravtsov,0
2258,77311,Jim Krebs,0
2259,77312,Wayne Kreklow,0
2260,77313,Tom Kron,0
2261,77314,Tom Kropp,0
2262,2420,Nenad Krstic,0
2263,1474,Larry Krystkowiak,0
2264,77316,Steve Kuberski,0
2265,77317,Leo Kubiak,0
2266,77318,Bruce Kuczenski,0
2267,77319,Frank Kudelka,0
2268,77320,John Kuester,0
2269,77322,Ray Kuka,0
2270,389,Toni Kukoc,0
2271,77323,Kevin Kunnert,0
2272,77324,Mitch Kupchak,0
2273,77325,Charles Kupec,0
2274,1629066,Rodions Kurucs,0
2275,201633,Rob Kurz,0
2276,2825,Ibrahim Kutluay,0
2277,1628398,Kyle Kuzma,0
2278,203136,Ognjen Kuzmic,0
2279,1627851,Mindaugas Kuzminskas,0
2280,77327,Fred LaCour,0
2281,1711,Raef LaFrentz,0
2282,77328,Tom LaGarde,0
2283,1601,Rusty LaRue,0
2284,77340,Rudy LaRusso,0
2285,203897,Zach LaVine,0
2286,1627746,Skal Labissiere,0
2287,77326,Sam Lacey,0
2288,363,Christian Laettner,0
2289,201802,Oliver Lafayette,0
2290,100263,Bill Laimbeer,0
2291,77329,Pete Lalich,0
2292,77330,Bo Lamar,0
2293,203117,Doron Lamb,0
2294,203087,Jeremy Lamb,0
2295,77331,John Lambert,0
2296,77332,Jeff Lamp,0
2297,2573,Maciej Lampe,0
2298,77333,Jim Lampley,0
2299,2253,Sean Lampley,0
2300,201171,Carl Landry,0
2301,202068,Marcus Landry,0
2302,77334,Mark Landsberger,0
2303,77335,Jerome Lane,0
2304,457,Andrew Lang,0
2305,226,Antonio Lang,0
2306,2591,James Lang,0
2307,1892,Trajan Langdon,0
2308,101247,Keith Langford,0
2309,1629641,Romeo Langford,0
2310,2061,Dan Langhi,0
2311,600005,Bob Lanier,0
2312,77338,Stu Lantz,0
2313,1627879,Nicolas Laprovittola,0
2314,77339,York Larese,0
2315,203499,Shane Larkin,0
2316,77341,John Laskowski,0
2317,201186,Stephane Lasme,0
2318,77342,Dave Lattin,0
2319,968,Priest Lauderdale,0
2320,77344,Rich Laurel,0
2321,77345,Walt Lautenbach,0
2322,203530,Joffrey Lauvergne,0
2323,77346,Tony Lavelli,0
2324,77347,Bob Lavoy,0
2325,201151,Acie Law,0
2326,1629724,Vic Law,0
2327,202371,Gani Lawal,0
2328,77348,Ed Lawrence,0
2329,1535,Jason Lawson,0
2330,201951,Ty Lawson,0
2331,1627774,Jake Layman,0
2332,77350,Dennis Layton,0
2333,1627747,Caris LeVert,0
2334,1628388,TJ Leaf,0
2335,77351,Emanuel Leaks,0
2336,77352,Hal Lear,0
2337,77353,Allen Leavell,0
2338,77354,Jeff Lebo,0
2339,287,Eric Leckner,0
2340,1629665,Jalen Lecque,0
2341,203495,Ricky Ledo,0
2342,77356,Butch Lee,0
2343,77357,Clyde Lee,0
2344,201584,Courtney Lee,0
2345,1627814,Damion Lee,0
2346,101135,David Lee,0
2347,77358,Doug Lee,0
2348,77359,George Lee,0
2349,77360,Greg Lee,0
2350,77361,Keith Lee,0
2351,77362,Kurk Lee,0
2352,202723,Malcolm Lee,0
2353,77363,Rock Lee,0
2354,77364,Ron Lee,0
2355,77365,Russell Lee,0
2356,77366,Ed Leede,0
2357,77367,Hank Lefkowitz,0
2358,100,Tim Legler,0
2359,77369,George Lehmann,0
2360,1627215,Walt Lemon Jr.,0
2361,203458,Alex Len,0
2362,702,Voshon Lenard,0
2363,77371,Bob Leonard,0
2364,77370,Gary Leonard,0
2365,202695,Kawhi Leonard,0
2366,203086,Meyers Leonard,0
2367,77372,Jim Les,0
2368,202727,Travis Leslie,0
2369,77373,Ronnie Lester,0
2370,77374,Clifford Lett,0
2371,202720,Jon Leuer,0
2372,77375,Andrew Levane,0
2373,77376,Lafayette Lever,0
2374,77377,Cliff Levingston,0
2375,77385,Bobby Lewis,0
2376,736,Cedric Lewis,0
2377,77379,Fred Lewis,0
2378,77380,Freddie Lewis,0
2379,77381,Grady Lewis,0
2380,729,Martin Lewis,0
2381,1900,Quincy Lewis,0
2382,77383,Ralph Lewis,0
2383,1740,Rashard Lewis,0
2384,77384,Reggie Lewis,0
2385,77386,Marcus Liberty,0
2386,77387,Todd Lichti,0
2387,202732,DeAndre Liggins,0
2388,77388,Bill Ligon,0
2389,203081,Damian Lillard,0
2390,202391,Jeremy Lin,0
2391,77389,Steve Lingenfelter,0
2392,175,Alton Lister,0
2393,1629642,Nassir Little,0
2394,988,Randy Livingston,0
2395,2733,Shaun Livingston,0
2396,77392,Ron Livingstone,0
2397,1024,Horacio Llamas,0
2398,77394,Earl Lloyd,0
2399,77395,Lewis Lloyd,0
2400,77396,Scott Lloyd,0
2401,77397,Bob Lochmueller,0
2402,77398,Robert Lock,0
2403,77399,Darrell Lockhart,0
2404,1100,Ian Lockhart,0
2405,77401,Kevin Loder,0
2406,77402,Don Lofgran,0
2407,1629155,Zach Lofton,0
2408,77403,Johnny Logan,0
2409,38,Brad Lohaus,0
2410,1609,Art Long,0
2411,3,Grant Long,0
2412,1381,John Long,0
2413,77406,Paul Long,0
2414,1627848,Shawn Long,0
2415,26,Luc Longley,0
2416,1626172,Kevon Looney,0
2417,201572,Brook Lopez,0
2418,1732,Felipe Lopez,0
2419,2221,Raul Lopez,0
2420,201577,Robin Lopez,0
2421,943,Ryan Lorthridge,0
2422,77409,Jim Loscutoff,0
2423,77410,Plummer Lott,0
2424,77411,Kevin Loughery,0
2425,77412,Bob Love,0
2426,201567,Kevin Love,0
2427,77413,Stan Love,0
2428,77414,Clyde Lovellette,0
2429,77415,Sidney Lowe,0
2430,77416,Chuck Lowery,0
2431,200768,Kyle Lowry,0
2432,1628070,Jordan Loyd,0
2433,77417,Al Lucas,0
2434,77418,Jerry Lucas,0
2435,77419,John Lucas,0
2436,203564,Kalin Lucas,0
2437,77420,Maurice Lucas,0
2438,101249,John Lucas III,0
2439,77421,Ted Luckenbill,0
2440,1731,Tyronn Lue,0
2441,77422,Jim Luisi,0
2442,77423,Al Lujack,0
2443,77424,Phil Lumpkin,0
2444,77425,Ray Lumpp,0
2445,1627789,Timothe Luwawu-Cabarrot,0
2446,1628399,Tyler Lydon,0
2447,1626168,Trey Lyles,0
2448,248,George Lynch,0
2449,77426,Kevin Lynch,0
2450,77427,Mike Lynn,0
2451,1627815,Sheldon Mac,0
2452,1928,Todd MacCulloch,0
2453,77430,Ronnie MacGilvray,0
2454,931,Don MacLean,0
2455,77428,Mike Macaluso,0
2456,77429,Ed Macauley,0
2457,203159,Scott Machado,0
2458,101178,Arvydas Macijauskas,0
2459,77432,Ollie Mack,0
2460,694,Sam Mack,0
2461,202714,Shelvin Mack,0
2462,1635,Malcolm Mackey,0
2463,77435,Rudy Macklin,0
2464,202731,Vernon Macklin,0
2465,77436,Johnny Macknowski,0
2466,1629133,Daryl Macon,0
2467,1855,Mark Macon,0
2468,1629122,J.P. Macura,0
2469,77438,Kyle Macy,0
2470,77439,Jack Maddox,0
2471,2432,Tito Maddox,0
2472,1666,Gerald Madkins,0
2473,2058,Mark Madsen,0
2474,77441,Norm Mager,0
2475,203705,Josh Magette,0
2476,1894,Corey Maggette,0
2477,77442,Dave Magley,0
2478,2048,Jamaal Magloire,0
2479,101133,Ian Mahinmi,0
2480,77443,John Mahnken,0
2481,77444,Francis Mahoney,0
2482,328,Rick Mahorn,0
2483,105,Dan Majerle,0
2484,200970,Renaldo Major,0
2485,1627748,Thon Maker,0
2486,77447,Lionel Malamed,0
2487,117,Jeff Malone,0
2488,252,Karl Malone,0
2489,77449,Moses Malone,0
2490,1074,Matt Maloney,0
2491,77450,Steve Malovic,0
2492,77451,Ted Manakas,0
2493,77452,John Mandic,0
2494,77453,Frank Mangiapane,0
2495,986,Marcus Mann,0
2496,1629611,Terance Mann,0
2497,330,Danny Manning,0
2498,77454,Ed Manning,0
2499,316,Richard Manning,0
2500,77456,Pace Mannion,0
2501,77457,Nick Mantis,0
2502,77459,Pete Maravich,0
2503,77458,Peter Maravich,0
2504,203906,Devyn Marble,0
2505,77460,Roy Marble,0
2506,950,Stephon Marbury,0
2507,36,Sarunas Marciulionis,0
2508,77462,Saul Mariaschin,0
2509,77463,Jack Marin,0
2510,1890,Shawn Marion,0
2511,1626246,Boban Marjanovic,0
2512,1628374,Lauri Markkanen,0
2513,200806,Damir Markota,0
2514,1752,Sean Marks,0
2515,77464,Harvey Marlatt,0
2516,77465,Eric Marsh,0
2517,77466,Jim Marsh,0
2518,681,Donny Marshall,0
2519,923,Donyell Marshall,0
2520,203088,Kendall Marshall,0
2521,101185,Rawle Marshall,0
2522,77467,Tom Marshall,0
2523,77468,Vester Marshall,0
2524,77481,Bill Martin,0
2525,77478,Bob Martin,0
2526,77469,Brian Martin,0
2527,1628997,Caleb Martin,0
2528,201858,Cartier Martin,0
2529,1628998,Cody Martin,0
2530,733,Cuonzo Martin,0
2531,239,Darrick Martin,0
2532,77473,Don Martin,0
2533,77471,Donald Martin,0
2534,77472,Fernando Martin,0
2535,1626185,Jarell Martin,0
2536,77474,Jeff Martin,0
2537,1629725,Jeremiah Martin,0
2538,1629103,Kelan Martin,0
2539,2030,Kenyon Martin,0
2540,2755,Kevin Martin,0
2541,77475,Larue Martin,0
2542,77476,Mo Martin,0
2543,77477,Phil Martin,0
2544,77479,Ronald Martin,0
2545,77480,Slater Martin,0
2546,469,Jamal Mashburn,0
2547,77482,Al Masino,0
2548,193,Anthony Mason,0
2549,2046,Desmond Mason,0
2550,1628412,Frank Mason,0
2551,2427,Roger Mason Jr.,0
2552,763,Tony Massenburg,0
2553,77483,Eddie Mast,0
2554,1628999,Yante Maten,0
2555,1629726,Garrison Mathews,0
2556,1628493,Mangok Mathiang,0
2557,77484,Wes Matthews,0
2558,202083,Wesley Matthews,0
2559,77485,Ariel Maughan,0
2560,77486,Marlon Maxey,0
2561,101131,Jason Maxiell,0
2562,77487,Cedric Maxwell,0
2563,137,Vernon Maxwell,0
2564,77489,Don May,0
2565,77490,Scott May,0
2566,101118,Sean May,0
2567,195,Lee Mayberry,0
2568,77492,Clyde Mayes,0
2569,77493,Tharon Mayes,0
2570,77495,Bill Mayfield,0
2571,77494,Ken Mayfield,0
2572,201953,Eric Maynor,0
2573,201564,O.J. Mayo,0
2574,77496,Travis Mays,0
2575,77497,Matt Mazza,0
2576,201601,Luc Mbah a Moute,0
2577,2788,DJ Mbenga,0
2578,77498,Bob McAdoo,0
2579,203949,James Michael McAdoo,0
2580,77499,Ken McBride,0
2581,1628769,Tahjere McCall,0
2582,203492,Ray McCallum,0
2583,737,Bob McCann,0
2584,77500,Brendan McCann,0
2585,77502,Mel McCants,0
2586,101119,Rashad McCants,0
2587,77503,Mike McCarron,0
2588,77504,Andre McCarter,0
2589,77505,Willie McCarter,0
2590,77506,Johnny McCarthy,0
2591,77507,Howie McCarty,0
2592,1820,Kelly McCarty,0
2593,962,Walter McCarty,0
2594,1043,Amal McCaskill,0
2595,1627775,Patrick McCaw,0
2596,77509,Dwayne McClain,0
2597,77510,Ted 'Hound Dog' McClain,0
2598,2082,Dan McClintock,0
2599,77512,Jack McCloskey,0
2600,45,George McCloud,0
2601,203468,CJ McCollum,0
2602,77513,John McConathy,0
2603,77514,Paul McConnell,0
2604,204456,T.J. McConnell,0
2605,77515,Keith McCord,0
2606,77516,Tim McCormick,0
2607,1741,Jelani McCoy,0
2608,77517,Paul McCracken,0
2609,200840,Chris McCray,0
2610,1622,Rodney McCray,0
2611,77518,Scooter McCray,0
2612,1628571,Erik McCree,0
2613,1626191,Chris McCullough,0
2614,77520,John McCullough,0
2615,723,Clint McDaniel,0
2616,1365,Xavier McDaniel,0
2617,1629667,Jalen McDaniels,0
2618,77523,Jim McDaniels,0
2619,203909,KJ McDaniels,0
2620,203926,Doug McDermott,0
2621,77524,Ben McDonald,0
2622,77525,Glenn McDonald,0
2623,1075,Michael McDonald,0
2624,77527,Hank McDowell,0
2625,686,Antonio McDyess,0
2626,77528,Jim McElroy,0
2627,200829,Ivan McFarlin,0
